"projectKey","issueKey","type","severity","status","resolution","component","line","rule","message","effort","debt","author","creationDate","updateDate","tags","url"
"si091_reginsa_frontend","AZzie9c9Hru0ZB8CW9hW","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/app/components/pages/infractor/infractor.component.html","1340","Web:TableHeaderHasIdOrScopeCheck","Add either an 'id' or a 'scope' attribute to this <th> tag.","10min","10min","julioaylas@sunedu.gob.pe","2025-12-18T17:52:17+0000","2026-03-12T14:36:49+0000","accessibility;wcag2-a","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9c9Hru0ZB8CW9hW&open=AZzie9c9Hru0ZB8CW9hW"
"si091_reginsa_frontend","AZzie9d2Hru0ZB8CW9h2","CODE_SMELL","CRITICAL","OPEN",,"si091_reginsa_frontend:src/app/components/pages/infractor/infractor.component.ts","3305","typescript:S3776","Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.","6min","6min","julioaylas@sunedu.gob.pe","2025-12-18T17:52:17+0000","2026-03-12T14:36:49+0000","brain-overload","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9d2Hru0ZB8CW9h2&open=AZzie9d2Hru0ZB8CW9h2"
"si091_reginsa_frontend","AZzie9htHru0ZB8CW9ii","CODE_SMELL","MINOR","OPEN",,"si091_reginsa_frontend:src/app/services/infractor.service.ts","12","typescript:S1128","Remove this unused import of 'DetalleInfraccionSancionModel'.","2min","2min","julioaylas@sunedu.gob.pe","2025-12-17T22:08:01+0000","2026-03-12T14:36:49+0000","es2015;unused","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9htHru0ZB8CW9ii&open=AZzie9htHru0ZB8CW9ii"
"si091_reginsa_frontend","AZzie9c9Hru0ZB8CW9hG","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/app/components/pages/infractor/infractor.component.html","654","Web:TableHeaderHasIdOrScopeCheck","Add either an 'id' or a 'scope' attribute to this <th> tag.","10min","10min","julioaylas@sunedu.gob.pe","2025-12-17T15:00:53+0000","2026-03-12T14:36:49+0000","accessibility;wcag2-a","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9c9Hru0ZB8CW9hG&open=AZzie9c9Hru0ZB8CW9hG"
"si091_reginsa_frontend","AZzie9c9Hru0ZB8CW9hH","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/app/components/pages/infractor/infractor.component.html","655","Web:TableHeaderHasIdOrScopeCheck","Add either an 'id' or a 'scope' attribute to this <th> tag.","10min","10min","julioaylas@sunedu.gob.pe","2025-12-17T15:00:53+0000","2026-03-12T14:36:49+0000","accessibility;wcag2-a","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9c9Hru0ZB8CW9hH&open=AZzie9c9Hru0ZB8CW9hH"
"si091_reginsa_frontend","AZzie9c9Hru0ZB8CW9hI","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/app/components/pages/infractor/infractor.component.html","656","Web:TableHeaderHasIdOrScopeCheck","Add either an 'id' or a 'scope' attribute to this <th> tag.","10min","10min","julioaylas@sunedu.gob.pe","2025-12-17T15:00:53+0000","2026-03-12T14:36:49+0000","accessibility;wcag2-a","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9c9Hru0ZB8CW9hI&open=AZzie9c9Hru0ZB8CW9hI"
"si091_reginsa_frontend","AZzie9c9Hru0ZB8CW9hJ","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/app/components/pages/infractor/infractor.component.html","657","Web:TableHeaderHasIdOrScopeCheck","Add either an 'id' or a 'scope' attribute to this <th> tag.","10min","10min","julioaylas@sunedu.gob.pe","2025-12-17T15:00:53+0000","2026-03-12T14:36:49+0000","accessibility;wcag2-a","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9c9Hru0ZB8CW9hJ&open=AZzie9c9Hru0ZB8CW9hJ"
"si091_reginsa_frontend","AZzie9c9Hru0ZB8CW9hK","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/app/components/pages/infractor/infractor.component.html","658","Web:TableHeaderHasIdOrScopeCheck","Add either an 'id' or a 'scope' attribute to this <th> tag.","10min","10min","julioaylas@sunedu.gob.pe","2025-12-17T15:00:53+0000","2026-03-12T14:36:49+0000","accessibility;wcag2-a","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9c9Hru0ZB8CW9hK&open=AZzie9c9Hru0ZB8CW9hK"
"si091_reginsa_frontend","AZzie9c9Hru0ZB8CW9hM","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/app/components/pages/infractor/infractor.component.html","661","Web:TableHeaderHasIdOrScopeCheck","Add either an 'id' or a 'scope' attribute to this <th> tag.","10min","10min","julioaylas@sunedu.gob.pe","2025-12-17T15:00:53+0000","2026-03-12T14:36:49+0000","accessibility;wcag2-a","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9c9Hru0ZB8CW9hM&open=AZzie9c9Hru0ZB8CW9hM"
"si091_reginsa_frontend","AZzie9c9Hru0ZB8CW9hN","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/app/components/pages/infractor/infractor.component.html","662","Web:TableHeaderHasIdOrScopeCheck","Add either an 'id' or a 'scope' attribute to this <th> tag.","10min","10min","julioaylas@sunedu.gob.pe","2025-12-17T15:00:53+0000","2026-03-12T14:36:49+0000","accessibility;wcag2-a","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9c9Hru0ZB8CW9hN&open=AZzie9c9Hru0ZB8CW9hN"
"si091_reginsa_frontend","AZzie9c9Hru0ZB8CW9hO","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/app/components/pages/infractor/infractor.component.html","663","Web:TableHeaderHasIdOrScopeCheck","Add either an 'id' or a 'scope' attribute to this <th> tag.","10min","10min","julioaylas@sunedu.gob.pe","2025-12-17T15:00:53+0000","2026-03-12T14:36:49+0000","accessibility;wcag2-a","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9c9Hru0ZB8CW9hO&open=AZzie9c9Hru0ZB8CW9hO"
"si091_reginsa_frontend","AZzie9d1Hru0ZB8CW9ho","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/app/components/pages/infractor/infractor.component.ts","1750","typescript:S3358","Extract this nested ternary operation into an independent statement.","5min","5min","julioaylas@sunedu.gob.pe","2025-12-17T15:00:53+0000","2026-03-12T14:36:49+0000","confusing","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9d1Hru0ZB8CW9ho&open=AZzie9d1Hru0ZB8CW9ho"
"si091_reginsa_frontend","AZzie9d1Hru0ZB8CW9hp","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/app/components/pages/infractor/infractor.component.ts","1752","typescript:S3358","Extract this nested ternary operation into an independent statement.","5min","5min","julioaylas@sunedu.gob.pe","2025-12-17T15:00:53+0000","2026-03-12T14:36:49+0000","confusing","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9d1Hru0ZB8CW9hp&open=AZzie9d1Hru0ZB8CW9hp"
"si091_reginsa_frontend","AZzie9d1Hru0ZB8CW9hs","CODE_SMELL","MINOR","OPEN",,"si091_reginsa_frontend:src/app/components/pages/infractor/infractor.component.ts","1918","typescript:S4325","This assertion is unnecessary since it does not change the type of the expression.","1min","1min","julioaylas@sunedu.gob.pe","2025-12-17T15:00:53+0000","2026-03-12T14:36:49+0000","redundant","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9d1Hru0ZB8CW9hs&open=AZzie9d1Hru0ZB8CW9hs"
"si091_reginsa_frontend","AZzie9c9Hru0ZB8CW9g5","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/app/components/pages/infractor/infractor.component.html","115","Web:TableHeaderHasIdOrScopeCheck","Add either an 'id' or a 'scope' attribute to this <th> tag.","10min","10min","julioaylas@sunedu.gob.pe","2025-12-16T18:15:55+0000","2026-03-12T14:36:49+0000","accessibility;wcag2-a","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9c9Hru0ZB8CW9g5&open=AZzie9c9Hru0ZB8CW9g5"
"si091_reginsa_frontend","AZzie9c9Hru0ZB8CW9g8","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/app/components/pages/infractor/infractor.component.html","172","Web:TableHeaderHasIdOrScopeCheck","Add either an 'id' or a 'scope' attribute to this <th> tag.","10min","10min","julioaylas@sunedu.gob.pe","2025-12-16T18:15:55+0000","2026-03-12T14:36:49+0000","accessibility;wcag2-a","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9c9Hru0ZB8CW9g8&open=AZzie9c9Hru0ZB8CW9g8"
"si091_reginsa_frontend","AZzie9c9Hru0ZB8CW9g9","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/app/components/pages/infractor/infractor.component.html","173","Web:TableHeaderHasIdOrScopeCheck","Add either an 'id' or a 'scope' attribute to this <th> tag.","10min","10min","julioaylas@sunedu.gob.pe","2025-12-16T18:15:55+0000","2026-03-12T14:36:49+0000","accessibility;wcag2-a","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9c9Hru0ZB8CW9g9&open=AZzie9c9Hru0ZB8CW9g9"
"si091_reginsa_frontend","AZzie9c9Hru0ZB8CW9g-","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/app/components/pages/infractor/infractor.component.html","174","Web:TableHeaderHasIdOrScopeCheck","Add either an 'id' or a 'scope' attribute to this <th> tag.","10min","10min","julioaylas@sunedu.gob.pe","2025-12-16T18:15:55+0000","2026-03-12T14:36:49+0000","accessibility;wcag2-a","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9c9Hru0ZB8CW9g-&open=AZzie9c9Hru0ZB8CW9g-"
"si091_reginsa_frontend","AZzie9c9Hru0ZB8CW9g_","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/app/components/pages/infractor/infractor.component.html","175","Web:TableHeaderHasIdOrScopeCheck","Add either an 'id' or a 'scope' attribute to this <th> tag.","10min","10min","julioaylas@sunedu.gob.pe","2025-12-16T18:15:55+0000","2026-03-12T14:36:49+0000","accessibility;wcag2-a","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9c9Hru0ZB8CW9g_&open=AZzie9c9Hru0ZB8CW9g_"
"si091_reginsa_frontend","AZzie9htHru0ZB8CW9ij","CODE_SMELL","MINOR","OPEN",,"si091_reginsa_frontend:src/app/services/infractor.service.ts","23","typescript:S3863","'../models/cabecera-infraccion-sancion.model' import is duplicated.","1min","1min","julioaylas@sunedu.gob.pe","2025-12-16T18:15:55+0000","2026-03-12T14:36:49+0000","es2015","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9htHru0ZB8CW9ij&open=AZzie9htHru0ZB8CW9ij"
"si091_reginsa_frontend","AZzie9htHru0ZB8CW9ik","CODE_SMELL","MINOR","OPEN",,"si091_reginsa_frontend:src/app/services/infractor.service.ts","23","typescript:S1128","Remove this unused import of 'CabeceraDetalleModel'.","2min","2min","julioaylas@sunedu.gob.pe","2025-12-16T18:15:55+0000","2026-03-12T14:36:49+0000","es2015;unused","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9htHru0ZB8CW9ik&open=AZzie9htHru0ZB8CW9ik"
"si091_reginsa_frontend","AZzie9d1Hru0ZB8CW9hg","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/app/components/pages/infractor/infractor.component.ts","314","typescript:S3358","Extract this nested ternary operation into an independent statement.","5min","5min","julioaylas@sunedu.gob.pe","2025-12-11T14:34:30+0000","2026-03-12T14:36:49+0000","confusing","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9d1Hru0ZB8CW9hg&open=AZzie9d1Hru0ZB8CW9hg"
"si091_reginsa_frontend","AZzie9d1Hru0ZB8CW9hi","CODE_SMELL","CRITICAL","OPEN",,"si091_reginsa_frontend:src/app/components/pages/infractor/infractor.component.ts","1266","typescript:S3776","Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.","6min","6min","julioaylas@sunedu.gob.pe","2025-12-11T14:34:30+0000","2026-03-12T14:36:49+0000","brain-overload","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9d1Hru0ZB8CW9hi&open=AZzie9d1Hru0ZB8CW9hi"
"si091_reginsa_frontend","AZzie9d1Hru0ZB8CW9hu","CODE_SMELL","MAJOR","OPEN",,"si091_reginsa_frontend:src/app/components/pages/infractor/infractor.component.ts","2127","typescript:S3358","Extract this nested ternary operation into an independent statement.","5min","5min","julioaylas@sunedu.gob.pe","2025-12-11T14:34:30+0000","2026-03-12T14:36:49+0000","confusing","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9d1Hru0ZB8CW9hu&open=AZzie9d1Hru0ZB8CW9hu"
"si091_reginsa_frontend","AZzie9c9Hru0ZB8CW9gw","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/app/components/pages/infractor/infractor.component.html","106","Web:TableHeaderHasIdOrScopeCheck","Add either an 'id' or a 'scope' attribute to this <th> tag.","10min","10min","alextorres@sunedu.gob.pe","2025-12-10T16:27:55+0000","2026-03-12T14:36:49+0000","accessibility;wcag2-a","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9c9Hru0ZB8CW9gw&open=AZzie9c9Hru0ZB8CW9gw"
"si091_reginsa_frontend","AZzie9c9Hru0ZB8CW9gx","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/app/components/pages/infractor/infractor.component.html","107","Web:TableHeaderHasIdOrScopeCheck","Add either an 'id' or a 'scope' attribute to this <th> tag.","10min","10min","alextorres@sunedu.gob.pe","2025-12-10T16:27:55+0000","2026-03-12T14:36:49+0000","accessibility;wcag2-a","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9c9Hru0ZB8CW9gx&open=AZzie9c9Hru0ZB8CW9gx"
"si091_reginsa_frontend","AZzie9c9Hru0ZB8CW9hB","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/app/components/pages/infractor/infractor.component.html","408","Web:TableHeaderHasIdOrScopeCheck","Add either an 'id' or a 'scope' attribute to this <th> tag.","10min","10min","ibookvalentin@gmail.com","2025-11-13T21:07:41+0000","2026-03-12T14:36:49+0000","accessibility;wcag2-a","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9c9Hru0ZB8CW9hB&open=AZzie9c9Hru0ZB8CW9hB"
"si091_reginsa_frontend","AZzie9c9Hru0ZB8CW9hD","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/app/components/pages/infractor/infractor.component.html","413","Web:TableHeaderHasIdOrScopeCheck","Add either an 'id' or a 'scope' attribute to this <th> tag.","10min","10min","ibookvalentin@gmail.com","2025-11-13T21:07:41+0000","2026-03-12T14:36:49+0000","accessibility;wcag2-a","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9c9Hru0ZB8CW9hD&open=AZzie9c9Hru0ZB8CW9hD"
"si091_reginsa_frontend","AZzie9c9Hru0ZB8CW9hE","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/app/components/pages/infractor/infractor.component.html","417","Web:TableHeaderHasIdOrScopeCheck","Add either an 'id' or a 'scope' attribute to this <th> tag.","10min","10min","ibookvalentin@gmail.com","2025-11-13T02:49:44+0000","2026-03-12T14:36:49+0000","accessibility;wcag2-a","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9c9Hru0ZB8CW9hE&open=AZzie9c9Hru0ZB8CW9hE"
"si091_reginsa_frontend","AZzie9d1Hru0ZB8CW9hZ","CODE_SMELL","INFO","OPEN",,"si091_reginsa_frontend:src/app/components/pages/infractor/infractor.component.ts","11","typescript:S1135","Complete the task associated to this ""TODO"" comment.","0min","0min","ibookvalentin@gmail.com","2025-11-07T16:18:15+0000","2026-03-12T14:36:49+0000","cwe","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9d1Hru0ZB8CW9hZ&open=AZzie9d1Hru0ZB8CW9hZ"
"si091_reginsa_frontend","AZzie9d1Hru0ZB8CW9ha","CODE_SMELL","MINOR","OPEN",,"si091_reginsa_frontend:src/app/components/pages/infractor/infractor.component.ts","16","typescript:S1128","Remove this unused import of 'EntidadCreateDto'.","2min","2min","ibookvalentin@gmail.com","2025-11-07T16:18:15+0000","2026-03-12T14:36:49+0000","es2015;unused","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9d1Hru0ZB8CW9ha&open=AZzie9d1Hru0ZB8CW9ha"
"si091_reginsa_frontend","AZzie9d1Hru0ZB8CW9hb","CODE_SMELL","INFO","OPEN",,"si091_reginsa_frontend:src/app/components/pages/infractor/infractor.component.ts","18","typescript:S1135","Complete the task associated to this ""TODO"" comment.","0min","0min","alextorres@sunedu.gob.pe","2025-10-20T22:35:57+0000","2026-03-12T14:36:49+0000","cwe","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9d1Hru0ZB8CW9hb&open=AZzie9d1Hru0ZB8CW9hb"
"si091_reginsa_frontend","AZzie9d1Hru0ZB8CW9hc","CODE_SMELL","INFO","OPEN",,"si091_reginsa_frontend:src/app/components/pages/infractor/infractor.component.ts","28","typescript:S1135","Complete the task associated to this ""TODO"" comment.","0min","0min","alextorres@sunedu.gob.pe","2025-10-20T22:35:57+0000","2026-03-12T14:36:49+0000","cwe","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9d1Hru0ZB8CW9hc&open=AZzie9d1Hru0ZB8CW9hc"
"si091_reginsa_frontend","AZzie9d1Hru0ZB8CW9hf","CODE_SMELL","INFO","OPEN",,"si091_reginsa_frontend:src/app/components/pages/infractor/infractor.component.ts","227","typescript:S1135","Complete the task associated to this ""TODO"" comment.","0min","0min","alextorres@sunedu.gob.pe","2025-10-20T22:35:57+0000","2026-03-12T14:36:49+0000","cwe","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9d1Hru0ZB8CW9hf&open=AZzie9d1Hru0ZB8CW9hf"
"si091_reginsa_frontend","AZzie9c9Hru0ZB8CW9hA","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/app/components/pages/infractor/infractor.component.html","407","Web:TableHeaderHasIdOrScopeCheck","Add either an 'id' or a 'scope' attribute to this <th> tag.","10min","10min","oti126@sunedu.gob.pe","2025-10-20T20:01:21+0000","2026-03-12T14:36:49+0000","accessibility;wcag2-a","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9c9Hru0ZB8CW9hA&open=AZzie9c9Hru0ZB8CW9hA"
"si091_reginsa_frontend","AZzie9c9Hru0ZB8CW9hC","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/app/components/pages/infractor/infractor.component.html","412","Web:TableHeaderHasIdOrScopeCheck","Add either an 'id' or a 'scope' attribute to this <th> tag.","10min","10min","oti126@sunedu.gob.pe","2025-10-20T20:01:21+0000","2026-03-12T14:36:49+0000","accessibility;wcag2-a","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9c9Hru0ZB8CW9hC&open=AZzie9c9Hru0ZB8CW9hC"
"si091_reginsa_frontend","AZzie9c9Hru0ZB8CW9hF","BUG","MAJOR","OPEN",,"si091_reginsa_frontend:src/app/components/pages/infractor/infractor.component.html","421","Web:TableHeaderHasIdOrScopeCheck","Add either an 'id' or a 'scope' attribute to this <th> tag.","10min","10min","oti126@sunedu.gob.pe","2025-10-20T20:01:21+0000","2026-03-12T14:36:49+0000","accessibility;wcag2-a","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9c9Hru0ZB8CW9hF&open=AZzie9c9Hru0ZB8CW9hF"
"si091_reginsa_frontend","AZzie9dXHru0ZB8CW9hX","CODE_SMELL","MINOR","OPEN",,"si091_reginsa_frontend:src/app/components/pages/infractor/infractor.module.ts","14","typescript:S1128","Remove this unused import of 'InputGroup'.","2min","2min","oti126@sunedu.gob.pe","2025-10-20T20:01:21+0000","2026-03-12T14:36:49+0000","es2015;unused","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9dXHru0ZB8CW9hX&open=AZzie9dXHru0ZB8CW9hX"
"si091_reginsa_frontend","AZzie9dXHru0ZB8CW9hY","CODE_SMELL","MINOR","OPEN",,"si091_reginsa_frontend:src/app/components/pages/infractor/infractor.module.ts","31","typescript:S1128","Remove this unused import of 'InputGroupAddon'.","2min","2min","oti126@sunedu.gob.pe","2025-10-20T20:01:21+0000","2026-03-12T14:36:49+0000","es2015;unused","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9dXHru0ZB8CW9hY&open=AZzie9dXHru0ZB8CW9hY"
"si091_reginsa_frontend","AZzie9hmHru0ZB8CW9ih","CODE_SMELL","CRITICAL","OPEN",,"si091_reginsa_frontend:src/app/services/reconsideracion.service.ts","8","typescript:S1186","Unexpected empty constructor.","5min","5min","oti126@sunedu.gob.pe","2025-10-15T15:31:24+0000","2026-03-12T14:36:49+0000","suspicious","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9hmHru0ZB8CW9ih&open=AZzie9hmHru0ZB8CW9ih"
"si091_reginsa_frontend","AZzie9gsHru0ZB8CW9iO","CODE_SMELL","CRITICAL","OPEN",,"si091_reginsa_frontend:src/app/services/reportes.service.ts","8","typescript:S1186","Unexpected empty constructor.","5min","5min","oti126@sunedu.gob.pe","2025-10-15T15:31:24+0000","2026-03-12T14:36:49+0000","suspicious","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9gsHru0ZB8CW9iO&open=AZzie9gsHru0ZB8CW9iO"
"si091_reginsa_frontend","AZzie9h8Hru0ZB8CW9il","CODE_SMELL","MINOR","OPEN",,"si091_reginsa_frontend:src/app/app.component.ts","3","typescript:S1128","Remove this unused import of 'environment'.","2min","2min","alextorres@sunedu.gob.pe","2025-10-15T09:19:37+0000","2026-03-12T14:36:49+0000","es2015;unused","http://localhost:9000/project/issues?id=si091_reginsa_frontend&issues=AZzie9h8Hru0ZB8CW9il&open=AZzie9h8Hru0ZB8CW9il"
